24	@Skr1tchard don't know nuffin bout #Nigganetwork #BALTIMORELOOTCREW #BaltimoreRiots  #BaltimoreUprising http://t.co/C9O0jTeclh
25	Are #ReclaimHolyWeek folk tht cited Jesus during Easter holding hands praying aloud in the name of Jesus while "rioting" #BaltimoreUprising?
26	#FreddieGray #BaltimoreUprising Thanks 4 the press conference Baltimore PD it was very short and extremely pointless.
27	Managing Partner @ArevaMartin weigh in on #BaltimoreUprising throughout the day with leading experts.
28	@mcpli: Time's Baltimore cover. http://t.co/zjf6gWj1lu @TheTalk_CBS @TheRoot #UniteBIue #BlackLivesMatter #BaltimoreUprising #EverybodyTalks
29	The explanation for Freddies death sounds like some sh^t criminals would dream up &amp; think is believable #FreddieGray #BaltimoreUprising
30	#BaltimoreUprising  MORE MONEY MORE JOBS MORE MONEY IN THE WEALTHS POCKET! MORE JOBS AND MORE PAY LESS TIME 4 CRIMES http://t.co/EY6KjCGPTR
31	10 Things All White Folks Need to Consider about the #BaltimoreUprising http://t.co/rK2vjMqBFD via @evrydayfeminism
32	\u5350 #NAZI \u5350 ITEMS ON #EBAY W/#SWASTIKA! Visit Store: http://t.co/D4wV04VwiT  #Orioles #BaltimoreRiots #BaltimoreUprising #STUPID #NIGGERS
33	ICYMI: I wrote a Twitter essay on the #BaltimoreUprising for white folks who don't understand. Feel free to share! https://t.co/GAJbsRlniv
34	LOL@raylewis said if he would have looked up &amp; saw his mom coming for him, he would have asked the Lord to take him home! #BaltimoreUprising
35	"Officer, we don't want no one gettin' killed" - @JColeNC @Rhapsody : http://t.co/ipADbX1Q1v #BaltimoreUprising #BaltimoreRiots @raylewis
36	\ud83d\udc9c\ud83d\udc9b\ud83d\udc9c\ud83d\udc9b #BaltimoreStrong #BaltimoreUprising  https://t.co/yT1qJeI2LR
37	Is there any help to be found for the disinherited [#BaltimoreUprising #Ferguson #ICantBreathe] in the religion of Jesus? ~ Thurman
38	#BaltimoreUprising @timepictures http://t.co/pqrGqIeHGT
39	#Bond4Bullock needs to start trending within the next hour. #BaltimoreRiots #BaltimoreUprising @rolandsmartin @oprah @common @Beyonce
40	The incompetent Mayor of #Baltimore has now invited @TheRevAl to put the icing on the \ud83c\udf82. #BaltimoreUprising http://t.co/3fvZFOcIBJ
41	calling the house of #US #President WhiteHouse is not discriminatory? #justsaying #BaltimoreUprising #BlackLivesMatter #racialequity
42	#Devin Allen This young man is the truth!!! #BaltimoreUprising
43	The hegemony does not surrender its privilege lightly. They have no reason to ... until we give them one. #BaltimoreUprising #fuckyoursystem
44	New Blog Post: Only thing I'll say about #BaltimoreUprising #BaltimoreRiots is to say nothing, but to listen -- https://t.co/aWb4qH1Lla
45	Catch @JDWilliamsEnt Brody from #TheWire talking B'More police on #c4news UK (repeated C4+1 at 8.42pm) @WireFans #BaltimoreUprising
46	#CPS Launches Investigation Into Abusive Practices Of \u201c#HeroMom\u201d http://t.co/AsU95aBnfQ #tcot #Baltimore #BaltimoreRiots #BaltimoreUprising
47	Having a supe duper fantasic day. Love is in the air. \ud83d\ude1d\ud83d\ude17\ud83d\ude1c\ud83d\ude19\ud83d\ude1d\ud83d\ude1a\ud83d\ude12\ud83d\ude1a\ud83d\ude1d\ud83d\ude19\ud83d\udc2e\ud83d\udc28\ud83d\udc2e\ud83d\udc3b\ud83d\udc2e\ud83d\udc28  #BaltimoreUprising
48	#CPS Launches Investigation Into Abusive Practices Of \u201c#HeroMom\u201d http://t.co/70VEvR08sG #tcot #Baltimore #BaltimoreRiots #BaltimoreUprising
49	#CHICAGO: Justice for Rekia/ Solidarity with the #BaltimoreUprising Rally at 4pm Buckingham Fountain http://t.co/PXDtSjijbk
50	#CPS Launches Investigation Into Abusive Practices Of \u201c#HeroMom\u201d http://t.co/ht5Rtu2t39 #tcot #Baltimore #BaltimoreRiots #BaltimoreUprising
51	Racial makeup of Baltimore\u2019s police force compared to the people they serve.#baltimoreuprising http://t.co/A7QndyqR93 http://t.co/SIdyRj1hUJ
52	@indiaarie said it best "if old people would talk to young people" #BaltimoreUprising  https://t.co/5dHTmSlZDM
53	#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore #FreddieGray
54	* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *
55	@RealBenCarson This is what everyone is afraid to say about #FreddieGray #BaltimoreRiots #BaltimoreUprising https://t.co/I0Wp1eoOdN
56	#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/jXIbtrQ1u7
57	#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/veEfBQSMC3
58	* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *
59	#BalitmoreRiots #BaltimoreProtest #BaltimoreRioters #BaltimoreUprising #BarackObama #NationofIslam http://t.co/ZvYqe21pj6
60	* #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/WBJFOPpIYG *
61	#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/YCunuAbcmL
62	I pray to God that dude that got kidnapped is safe! #BaltimoreUprising
63	rise up for what is right don't be afraid to own your skin and stand up for the injustice being done to your community \u270a\ud83c\udfff #BaltimoreUprising
64	#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore
65	nice to see men's rights activists fighting for the rights of black men :) wait...\u2615\ufe0f\ud83d\udc38 #BaltimoreUprising #FeministsAreUgly #FeminismIsAwful
66	10 Things All White Folks Need to Consider about the #BaltimoreUprising http://t.co/7DaEa0La2N via @evrydayfeminism
67	#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/9z3uVRbB2X
68	#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore
69	#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/iqvnHyfd4i
70	#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter
71	#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/sXhjW2iRhm
72	GOP Congressman Blames #BaltimoreUprising On The Gay Community  http://t.co/SG19hHGiGQ via @HuffPostGay
73	#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Movement #Baltimore
74	@Timcast Considering what they as an institution did to #FreddieGray , they got what they deserved.#BaltimoreUprising
75	#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/OCtWI2FeXR
76	Also plz send stories/photos of worker-led actions as part of, or in solidarity with, the #FreddieGray #BaltimoreUprising
77	Damn. I wish people could see when they're being exploited on @CNN better yet don't do a interview unless it's live. #BaltimoreUprising
78	LOL@raylewis said if he would have looked up &amp; saw his mom coming for him, he would have asked the Lord to take him home! #BaltimoreUprising
79	Go young brotha #Devin Allen #BaltimoreUprising
80	@MarineReconDad @The_xXFallenXx @spcdigs @Wallace01S look money made you resort to VOILENCE. More money more wages #BaltimoreUprising
81	#BlackLivesMatter #BaltimoreUprising #BlackPower
82	my favorite thing is fighting with white people on Beyonc\xe9's ig post about the #BaltimoreUprising
83	Everything one may need to know about #BaltimoreUprising summed into 5 short categories. #BaltimoreRiots #ADV315 http://t.co/5DudaIq18A
84	106 people arrested, no charges. #BaltimoreUprising  https://t.co/pxLunRO4KN
85	#BaltimoreUprising #FreddieGray  https://t.co/SqCFbe5dYZ
86	Where does CNN find these people ? #BaltimoreUprising #BaltimoreRiots these stories stir up more drama then good ! http://t.co/6MzhOERc4G
87	Why White presumption has no place in Baltimore http://t.co/Cc0LODCpy4 #BaltimoreUprising
88	Cops can take black LIVES and get a pat on the back. Black people destroy vehicles, and we get life. #America #BaltimoreUprising
89	Azealia Banks - Yung Rapunxel: http://t.co/lPtN78Y6I8 @AZEALIABANKS #BaltimoreUprising #BaltimoreRiots #DraftDay
90	Twitter Explodes Over #Baltimore Activist's Dramatic Arrest On Live TV (VIDEO) http://t.co/IFR98S14Ay #BaltimoreUprising #Ferguson
91	If you do nothing else today, read this. \ud83d\udc97\ud83d\ude4c\ud83c\udffd #BaltimoreUprising  https://t.co/toINZmX1EH
92	https://t.co/SGqarseHPW #BaltimoreUprising
93	#BaltimoreUprising  Can You Save Us Ft. Reality I Be by King Kaution #np on #SoundCloud http://t.co/uu8ZMfBWQC
94	They should treat the Baltimore police press conferences like the Orioles game. No one should show up.  #BaltimoreUprising
95	"@MillionHoodies: Checklist. #BaltimoreUprising #nyc2baltimore http://t.co/EceBEWw65q"
96	@Timcast  How are thier spines? Asking for a friend #FreddieGray  #BaltimoreUprising
97	Win #BaltimoreUprising first. Then talk big. You no more rule the destiny of the world. @Newsweek @BarackObama  https://t.co/1GohdY2FZp
98	"How NOT to get your ass kicked by the police." -Chris Rock https://t.co/Bj9qTbrnWg #BALTIMORELOOTCREW #BaltimoreRiots #BaltimoreUprising
99	Your INCOMPETENCE is breathtaking! You destroy your city to PROTECT a dirty cop? SHAMEFUL! #BaltimoreUprising  https://t.co/AMw5hd6vNi
100	"No vacillating, no questioning, no criticizing, no reservations." #SOLIDARITY with #BaltimoreUprising: http://t.co/G9OAyYaQQs. @MrChuckD
101	If cops found a guy with a broken neck in the back of your van, do you think you'd be arrested? #BaltimoreUprising
102	Is it Real? @JColeNC  Weve got so many crooked smiles...  #BaltimoreUprising #BaltimoreRiots J Cole on @Rhapsody  http://t.co/ipADbX1Q1v
103	Let Your Motto Be Resistance: Organize to End State Violence http://t.co/DkyJe5nrLi @MXGMNational #BaltimoreUprising http://t.co/zRabD6oZaP
104	@selenagomez I implore u to use yr influence and write today's war songs. #MusicIsPowerful #MusicUnites #BaltimoreUprising #InspireGreatness
105	Meanwhile in the U.S  the #BaltimoreUprising @BmoreDefenders arrested without charge use #HabeasCorpus and #legalaid https://t.co/tYzPlQVIiZ
106	My first full length album is out! https://t.co/auKlU5oBJ1 #hiphop #rap #bandcamp #BaltimoreUprising #FilmThePolice #BlackLivesMatter #frank
107	Not one hint of remorse or self-awareness of their racism and oppression by @BaltimorePolice. #FreddieGray #BaltimoreUprising #RacismIsREAL
108	Join the #May1st Demonstration on the 14th Day of the #BaltimoreUprising http://t.co/ZfKwsRzo6V
109	Injustice anywhere is a threat to justice everywhere. #BaltimoreUprising #clickbaitbooks #Luv4Social #5WordFilmPlots http://t.co/6OnXdvBHOx
110	@BaltimorePolice Which URL can we see the #police #briefing, please? #Baltimore #BaltimoreUprising #BaltimoreProtest
111	Police culture: Wanted: cops with people skills http://t.co/LfLIImXu5W via @TheEconomist #BaltimoreUprising #Ferguson
112	BPD, asked about new, previously undisclosed stop, can't comment b/c in hands of State's Attorney. How handy for them. #BaltimoreUprising
113	@plussone Time cover photo by Devin Allen. More #BaltimoreUprising photos of his ---&gt; http://t.co/GHDymlBhsh http://t.co/FgQLeOYMKp
114	Huge shoutout to Baltimore City EMS and @MarylandEMS. You have had our backs during #BaltimoreUprising. Our EDs and patients salute you.
115	If you can, please give to the Legal/Bail Support fund for @Bmore_United http://t.co/wgFgCCPmgP #BaltimoreUprising
116	@kathychaney Time cover photo by Devin Allen. More #BaltimoreUprising photos of his ---&gt; http://t.co/GHDymlBhsh http://t.co/RTwc879g6D
117	Michael Moore - Disarm the Police and Free Blacks on Drug Charges http://t.co/FcdfSrv4kL #baltimoreuprising
118	One thing #BaltimoreUprising proves is that abuse by the State is a universal weapon of exploitation.
119	@CNN @msnbc @BaltimorePolice U sound silly and u look incompetent!  #BaltimoreUprising
120	A Police Briefing where the police answered questions but never answered the questions they were asked. #BaltimoreUprising #BaltimoreRiots
121	@ChicagoRising Time cover photo by Devin Allen. More #BaltimoreUprising photos of his ---&gt; http://t.co/GHDymlBhsh http://t.co/ixKNqa7U8B
122	Re-Thinking Non-Violent Resistance  http://t.co/ZHqZ8OhWiV #BaltimoreUprising
123	@Blklivesmatter Time cover photo by Devin Allen. More #BaltimoreUprising photos of his ---&gt; http://t.co/GHDymlBhsh http://t.co/JpEHrMxgDP
124	The NIPNLG stands with Baltimore. #BlackLivesMatter  #BaltimoreUprising
125	@buxWar yeah its a great shoe! Be easy on your feet , try @newbalance 574! Durability &amp; comfortability @ it's finest! #BaltimoreUprising
126	#BaltimoreUprising http://t.co/15X9ngz4Ln
127	#TimesofIndia #racist #bigot stands by his #threats @timesofindia #indianRacist #FireReaganGavin #BaltimoreUprising #BaltimoreRiots
128	Photo: Time Cover: America 1968/2015 What has Changed. What Hasn\u2019t? #BaltimoreUprising #AganistRacism... http://t.co/0qSTllgFyt
129	Time Cover: America 1968/2015 What has Changed. What Hasn't?  #BaltimoreUprising\u2026 https://t.co/M9HGU3LYYa
130	I have a bad feeling about tonight #FreddieGray #Baltimore #BaltimoreRiots #BaltimoreUprising @BrookeBCNN @donlemon @ChrisCuomo  @CNN
131	#TIDALXJAYZ #BaltimoreRiots #BaltimoreUprising #FCBBVB #StarWars #StarWarsCelebration http://t.co/ZaV1NPyPBK http://t.co/qMGbLFhst5
132	Man confronts #Geraldo about #media bias and indifference. #BaltimoreUprising #socialjustice #race https://t.co/O2VOIOlwlB
133	@KatMcKinley your twitter profile should include reporter of false news, good job posting false looting pics &amp; tweets. #BaltimoreUprising
134	@BaltimorePolice #BaltimoreUprising #PoliceRShit  https://t.co/KymkUpKg1s
135	The police are killing people even if they did do anything and they are hurting people AR #ntalearns #blacklivesmatter #baltimoreuprising
136	I feel conscious music artists can help raise alot of money through a tour #Tour4Change #BaltimoreUprising #BlackLivesMatter @LanceScurv
137	#BaltimoreUprising: What To Read/Watch/Listen To http://t.co/gtCjJ1fawG h/t @goldietaylor @NutmegRadio @jbouie @collier @rembert @elonjames
138	@bdoulaoblongata #BaltimoreUprising #FergusonToBaltimore #FreddieGrey #RIPFreddieGray #ICantBreathe #BlackLivesMatter http://t.co/NAqbKAoCJv
139	@VanJones68: Much love &amp; gratitude 4 the lecture &amp; convo last night! Thanks 4 bringin it to @Stanford on race, media &amp; #BaltimoreUprising!
140	Fox News gone wild: The ludicrous stories about how Freddie Gray injured himself. http://t.co/QgxPykmwQr #BaltimoreUprising
141	#shevotes @MelissaSchober gives us her perspective on the #baltimoreuprising &amp; her battle against quiet attempts... http://t.co/gNpoHfL26F
142	#BaltimoreUprising: Baltimore Mom Yanks Rioting Son Out of Chaos, Scolds Him in Viral Video: Watch Here http://t.co/1NogpvG8wt
143	#Baltimore: Curfew be damned. Get your pots &amp; pans &amp; continue an international method of protest: https://t.co/lWgXB7PhyU #BaltimoreUprising
144	Video: Cops Lie About Breaking Handcuffed Man\u2019s Skull Open:There's a war on for your mind!-http://t.co/pBQdzJFVje #msnbc #BaltimoreUprising
145	@cleanbandit I implore u to use yr influence and write today's war songs. #MusicIsPowerful #MusicUnites #BaltimoreUprising #InspireGreatness
146	It's outrageous that a child has a $500k bond for property damage: http://t.co/5OrP5xQehl #Bond4Bullock #BaltimoreUprising #BaltimoreRiots
147	95 protestors criminally charged, according to Baltimore Police Dept press conference. 98 officers injured. #BaltimoreUprising
148	American Muslims stand in solidarity with the #BaltimoreUprising against #PoliceBrutality and state violence -  http://t.co/u3CvhSXGcJ
149	If we don't stop the violence then who can? WG #baltimoreuprising #ntalearns #BlackLivesMatter
150	REVEALED: The truth about Freddie Gray: http://t.co/yJsS0Ps4Ht  #FreddieGray #BaltimoreProtests #BaltimoreUprising http://t.co/72HUdQWlkT
151	Powerful oped from @dwatkinsworld including why Baltimore police officers have a lack of empathy: http://t.co/wkH0BI0nfS #BaltimoreUprising
152	@AnonyMiss2209 @AnonOpNOrulers yes EZ: disband them. Burn the #usa gogo #BaltimoreUprising HEY @ReutersIran ENRICH AWAY! Then #nuke @usa !!
153	"One White person to another" Because it's hard to understand an oppression we haven't suffered. #BaltimoreUprising. http://t.co/2RGGq44YJd
154	@keenblackgirl #BaltimoreUprising #FergusonToBaltimore #FreddieGrey #RIPFreddieGray #ICantBreathe #BlackLivesMatter http://t.co/X47as21BC0
155	10 Things All White Folks Need to Consider about the #BaltimoreUprising http://t.co/ACwakLa8Yf via @evrydayfeminism
156	"@deray: Self-Care for Activists. #BaltimoreUprising http://t.co/PXA1TFkb11"
157	#BaltimoreMom #cartoon by Hector Curriel @CNN @ABC @NBCNews @NPR @jorgeramosnews @YahooNews #BaltimoreUprising http://t.co/Q5aRhguyzt
158	"No vacillating, no questioning, no criticizing, no reservations." #SOLIDARITY with #BaltimoreUprising: http://t.co/G9OAyYaQQs. @kim_tastiic
159	#US Baltimore and the human right to resistance  #AjamuBaraka http://t.co/RMxji4dKQp #BaltimoreUprising #PambazukaNews
160	some very important footage re: media coverage of #BaltimoreUprising and the trash that is fox news http://t.co/1aJWjUkrx2
161	NOT #FreddieGray (Nepal) Proper medical care he didn't receive #BaltimoreUprising #BlackLivesMatter #policebrutality http://t.co/ICdRNsChfH
162	\u201c@Bipartisanism: This is why people in #Baltimore are angry. #FreddieGray #BaltimoreRiots #BaltimoreUprising http://t.co/1buxA23Eto\u201d
163	"No vacillating, no questioning, no criticizing, no reservations." #SOLIDARITY with #BaltimoreUprising: http://t.co/G9OAyYaQQs. @samdreessen
164	#BaltimoreUprising: What To Read/Watch/Listen To http://t.co/gtCjJ1fawG h/t @JamilahLemieux @mychalsmith @JamilSmith @slb79 @tanehisicoates
165	Listen to (F.O.C) Focused Ona Check X Milli2Blowdd by Wavy_Augustine #np on #SoundCloud http://t.co/jqqp5yVk1J #BaltimoreUprising
166	Help make it happen for Help the Family of Allen Bullock post bail on @indiegogo http://t.co/WNeoE1a6ZD #BaltimoreUprising
167	#FreddieGray #Video #BaltimoreUprising #VanCrap #ParalyzedDuringArrest DrEd  https://t.co/KqRBQo1UzY
168	@TheRyanBlass Nothing about the fucking true victims\ud83d\ude21 they exaggerated their injuries and lying as far as I'm concern #BaltimoreUprising
169	A day in the life of #FLOTUS:3 dress changes in 1 day 4 Mrs. Obama this wk https://t.co/Kuptz64AM5 #meanwhile #BaltimoreUprising #underclass
170	"We, the people, need to decide what comes next." Todd Daniels, TU professor. #Baltimore #BaltimoreUprising http://t.co/qIAPtgLXvy
171	#BaltimoreUprising #FreddieGray #BaltimoreSolidarity  https://t.co/prlnYET5AE
172	"@missfree: Head is spinning with all the BS. \ud83d\ude46" Then DONT read this: http://t.co/vAorsPo8wt #Bond4Bullock #BaltimoreUprising #BaltimoreRiot
173	People protest and riot because they want black people to live MJ #ntalearns #blacklivesmatter #baltimoreuprising
174	Those calling for moderate Muslims to speak against radical ones should call for good cops to speak out against bad ones. #BaltimoreUprising
175	That's why I fucks with @VICE  @vicenews and @youngturksrec .. Stop falling for this terrible media manipulation....#BaltimoreUprising
176	#BaltimoreUprising #FreddieGray #BaltimoretoNYC  https://t.co/fTVzL6Ehl7
177	More trouble in paradise #BlackLivesMatter #NotReadyforHillary #Rubio2016 #Cruz2016 #BaltimoreUprising \u2026 \u2026 \u2026 \u2026 \u2026 \u2026\u2026 http://t.co RvdN4zED9W
178	This is why #FreddieGray is dead, @BaltimorePolice the #Arrogance. Can't wait to this dept is dissolved. \ud83d\udc4b\ud83c\udffd#ByeFelecia  #BaltimoreUprising
179	The idea that #FreddieGray injured his own spine has me seriously considering driving 9 hours to join #BaltimoreUprising.
180	Why even hold a press conference of you are not going to answer any questions? @msnbc  #BaltimoreUprising
181	These cops thumb their noses up at reporters. Cheap ass trade of journalism. Stand up to these fools. @msnbc #FreddieGray #BaltimoreUprising
182	I look forward to the statement of solidarity with the #BaltimoreUprising protesters from @RumsfeldOffice http://t.co/juBbUUAen0
183	Thank you all! Shared your words. #NYC #policebrutality was horrendous last night! #BaltimoreUprising #FreddieGray  https://t.co/jFB51OIykg
184	Baltimore PD investigation reveals Rodney King video showed officers attempting to get King to stop hitting himself. #BaltimoreUprising
185	Step 1- cause the problem, Step 2-blame someone else, Step 3-mayhem #BaltimoreUprising #BaltimoreProtests #BadBoys http://t.co/jTSwemm0GB
186	A message from a Singer to the World Worth watching \ud83d\udc4d https://t.co/K9ZhO9p078 \u2026 \u2026 #LaithAbuJoda #BaltimoreUprising
187	#BaltimoreUprising Useless press conferences by Baltimore PD. We don't care about "deployments". These are smoke screens for the truth.
188	#Baltimore PLEASE watch/share. Stay home, continue protest once media is gone. #BaltimoreUprising #BaltimoreRiots  https://t.co/JtJ0V99uDJ
189	@elliegoulding I implore u to use yr influence n write today's war songs. #MusicIsPowerful #MusicUnites #BaltimoreUprising #InspireGreatness
190	#politicians less legitimate since 1986 are tackling with extreme #violence the #BaltimoreUprising. http://t.co/RAsnE7ZhPG. #WhyWeDontVote
191	@larryelder Larry, Great on @seanhannity With #BaltimoreUprising . Keep up #conservativeprinciples @WayneDupreeShow  https://t.co/ZKQITuzLbe
192	Brilliant public defender's account of central booking in #BaltimoreUprising #Baltimore https://t.co/AReI9adndx
193	@thetrudz @Pundit_AcadEMIC #ResistCapitalism #BaltimoreUprising #40Acres #40Panels #NoJusticeNoPeaceSeason #NoMoreDrugWar #UnitedWeStand
194	@MarilynMosbyEsq Make the #FreddieGray report public. Trust must be EARNED.  #transparency #accountability #BaltimoreUprising
195	#BaltimoreUprising Charities remember your kind Thanksgiving &amp; XMas, what More do u want? #CivilDignity
196	#BaltimoreUprising  https://t.co/THFKrKzfpu
197	The #BaltimoreUprising has become as much about @CNN &amp; it's crap reporting as it has about the murderous injustice in Black America.
198	BALTIMORE (AP) - Baltimore police say nearly 100 officers have been injured since violence started Monday. #BaltimoreUprising
199	Over the course of 4 days, @BaltimorePolice say 98 officers have been injured #BaltimoreRiots #BaltimoreUprising
200	VOLUNTEERS NEEDED!! #blackwomenmatter #saytheirnames #BaltimoreUprising #right2life #silencingact #earthday2015... http://t.co/i1989YUjZi
201	Yeah thats the "New" thing everyone is killing themselves: even children o.O http://t.co/IPUJmLw5Di #FreddieGray #BaltimoreUprising
202	48 hrs of violating ppls rights at a cost to taxpayers of approx. $24, 380 #baltimoreuprising http://t.co/LD31VUs20d https://t.co/oDo3FBZcah
203	Need 2 find where these 4 ppl live and burn the house down. Along with the whole neighborhood #BaltimoreUprising  https://t.co/lVznhn6cMv
204	Thank you @BaltSymphony for providing another example of community in #BaltimoreUprising https://t.co/jF5SXmnbf7
205	We as a minority need to come together and standup #BaltimoreUprising #BaltimoreRiots #spanish #blacks #Indian #EveryonesLivesMatter
206	Police say 11 people were arrested last night as a result of the imposed curfew. #BaltimoreRiots #BaltimoreUprising
207	http://t.co/Ukjy8XajNV #BaltimoreUprising written by me
208	Well there's goes that BS story lol. #BaltimoreRiots #BaltimoreUprising #Baltimore  https://t.co/AeifBtLcUz
209	#13 Contrast b/t #teaparty &amp; #BaltimoreUprising: 1 studies US history, world history, political philosophy,and the Bible; 1 smokes marijuana
210	Yes, freedom is untidy. Echoes of lessons unlearned. Rumsfeld: Looting is transition to freedom. #Baltimoreuprising http://t.co/Y8SRAxxwQq
211	Do riots work? Does the government only pay attention once the violence starts?  https://t.co/4P4sWgpjGE #BaltimoreUprising #Ferguson
212	Let's address where the van went and what happened on that unscheduled stop. #BaltimoreUprising #BaltimoreOne
213	Imma be fresh as hell if the Feds watching \ud83c\udfb6\ud83d\udc83\ud83c\udffe #BaltimoreUprising
214	@NonVoto1 #politicians less legitimate since 1986 are tackling with extreme #violence the #BaltimoreUprising. http://t.co/RAsnE7ZhPG
215	Anyone know of any #NYC2Baltimore protests today? #BaltimoreUprising
216	@BonafideBreezZy @Big6domino @CNN Did you see CNNs retraction yet saying police really started the fire? Yeah me neither #BaltimoreUprising
217	Don't zoom! Obama knows best! #BaltimoreUprising http://t.co/GcJsF7R73R
218	Protestors Demand Police Accountability: State of Emergency - Baltimore,... https://t.co/FqjiM0j9E7 #BaltimoreUprising #FreddieGray
219	I really don't think the cops want to start comparing numbers with respect to INJURIES. #BaltimoreUprising
220	Glad the mayor has finally changed the baseball hat. @UnderArmour thanks you for the tax cuts #BaltimoreUprising https://t.co/ot4tBFbCSP
221	If this is how my mom and dad and aunts and uncles felt during the 50's and 60's....wow, nothing really hasn't changed. #BaltimoreUprising
222	Ok, so #BaltimorePD STILL only talking abt status of cops injured n #BaltimoreUprising but STILL NOTHING abt how they killed #FreddieGray
223	Black politicians continue to practice weak politics by adopting the narrative of those who hate and are against them #BaltimoreUprising
224	http://t.co/3dmrBtetib #BaltimoreUprising #Baltimore #FreddieGray #BlackLivesMatter @WritersofColour @BaggieJohn http://t.co/bl9Au9NyXu
225	You start your press conference with stats on officer injuries? Way to stay out of touch, Baltimore PD. #FreddieGray #BaltimoreUprising
226	.@ThomasARoberts I feel the same as the 'grandma' resident you just talked to. She spoke with prudence.#FreddieGray #BaltimoreUprising
227	@SYNDICATECARTEL @blackicecartel @YungLz @OOOPS4300 Salute for showing my city love \u2764 #BaltimoreRiots #BaltimoreUprising
228	@Usher I implore u to use yr influence and write today's war songs. #MusicIsPowerful #MusicUnites #BaltimoreUprising #InspireGreatness
229	How is this allowed to happen? #BaltimoreUprising and you tell me the riots are nothing to do with police misconduct https://t.co/1okQNPozTH
230	"4 lessons we MUST teach our kids about racism" http://t.co/UWVWZS9Rfx #BaltimoreUprising #BaltimoreRiots
