83	Nice day at the Illinois spring game yesterday. Looking forward to checking out the #Badgers next weekend. http://t.co/0eobqE2Snt
84	Latest on 4-star safety Eric Burrell http://t.co/U06dcxBWpF (VIP) #Badgers
85	Latest on 4-star safety Eric Burrell http://t.co/7TaF8fCWjX (VIP) #Badgers
86	The #Badgers will get another shot at the Boilermakers this Thursday! Read Big Ten release: http://t.co/TpSkGrzwJa http://t.co/CGhwjy3ISC
87	Badgers to cull Britain's Tories http://t.co/L2Fp6Iy6uF #badgers #cull #badgers cull #Tories #badgersculltories
88	Read about today's match against No. 34 Purdue! http://t.co/zZD0j0eBO8 #Badgers http://t.co/mFdx6G8EL3
89	#Badgers Wire: Badgers football: Defense outperforms offense in scrimmage http://t.co/YnSCk0sPn0 http://t.co/n2ccS9CwZs
90	#Badgers football: Defense outperforms offense in scrimmage http://t.co/5s5FFi4AW8 http://t.co/dc9Ilzh2Pr
91	#Badgers football: Defense outperforms offense in scrimmage http://t.co/ih2T4xqyNb http://t.co/8mSunV3Sy6
92	I'm in the 2nd stage of grieving the national championship loss. ANGER. Made it through denial and isolation. #badgers
93	@nick_rakocevic1 And I remember you commenting on the amount of #Badgers fans at Indy. Imagine all them showing ya the love. We need ya.
94	@nick_rakocevic1 #Badgers fans will show ya more love though Nick. With you in Badger Red, we will make a couple more #FinalFour runs.
95	Does anyone else tweet about a weirder collection of teams than me? #Brewers #Badgers #Seahawks #Grizzlies #Sorry \ud83d\ude01
96	Get the scoop on the #Badgers with our buy 1 month get 2 FREE deal. http://t.co/h428XIDFNW http://t.co/33HsLa1DXu
97	Wisconsin Basketball on Instagram: \u201cSophomores. #OnWisconsin #Next #Badgers\u201d http://t.co/1487THX8Rm
98	Ohio State's Ezekiel Elliott wins AAU Sullivan Award http://t.co/YLk7QgG2AJ @chatsports #Badgers #NCAA
99	#BIG10: #Badgers - With staff positions unfilled, Mike #Eaves has busy offseason ahead @BadgerMHockey http://t.co/6VO0bHqAvh
100	#Badgers could be the team to beat for Carmel (IN) High Noah Burks after they offered him Sunday via @AnnaHScout ($) http://t.co/xE9xxxdINy
101	Former #Badgers QB of the 2000 Rose Bowl along and #NFL Brooks Bollinger speaking at the 2015 UND Coaches Clinic. http://t.co/9xTtCOyXL7
102	Spring Scrimmage Report (w/stats): Gillins, Shelton, Clement, Erickson, Sanders, Edwards all impress #Badgers  http://t.co/9gz9Gf8hsl
103	@RowlandRIVALS Wisconsin needs to make a huge push to get him and #Badgers need him. Aranda needs to close the deal with Koby. #OnWisconsin
104	Our #Badgers practice report: Good days from Corey Clement, D.J. Gillins, T.J. Edwards and more. http://t.co/vRDG344gJ2
105	Why haven't the #Badgers offeres Sam Hauser yet? @RealEricTheRed @jaypo1961
106	@Evan_Flood Now the #Badgers coaching staff needs to make Wisconsin number 1 and close the deal.
107	Sophomores. #OnWisconsin #Next #Badgers http://t.co/zClmqhFkUd http://t.co/A0INZn2xkU
108	Top247 OT Cole Van Lanen visited #Badgers on Sunday and will return for Saturday's spring game http://t.co/k9yON4okOm (VIP) @SWiltfong247
109	Top247 OT Cole Van Lanen visited #Badgers on Sunday and will return for Saturday's spring game http://t.co/JPgAatfwcl (VIP) @SWiltfong247
110	#Badgers target https://t.co/osDq9kG59q
111	Safety Gregory Ross names a top five and a leader http://t.co/ysrRMXB3DZ (FREE) #Bolts #Badgers
112	Safety Gregory Ross names a top five and a leader http://t.co/x6FTXvxSr8 (FREE) #Bolts #Badgers
113	#Badgers in the No. 2 spot.  https://t.co/dxPuV1jxjo
114	Missed #Badgers first 6 spring sessions cuz of hoops but LB TJ Edwards had best effort of spring 2day. All over field.
115	UW Varsity Band Concert from Friday!! #NoPlaceLikeHome #Badgers #OnWisconsin @uwmadison \ud83d\udd34\u26aa\ufe0f\ud83d\udd34\u26aa\ufe0f https://t.co/yP4mvYLgfu
116	Florida football player Jackson arrested for armed robbery http://t.co/UD9dyxGi4Z @chatsports #Badgers #NCAA
117	Damn, still remember how to spell Kauha'aha'a. Muscle memory. #Badgers
118	DJ Gillins, Corey Clement, TJ Edwards, shine during Sunday's scrimmage. Get the latest from Football Insider http://t.co/qYlR0QpCWF #Badgers
119	DJ Gillins, Corey Clement, TJ Edwards, shine during Sunday's scrimmage. Get the latest from Football Insider http://t.co/iypqAGTZxz #Badgers
120	No. 3 Illinois too much for #Badgers on Senior Day... Recap here: http://t.co/8YadXWjpol
121	Amazing visit at Wisconsin today! #Badgers http://t.co/RvHdndZZDt
122	True freshman Kyle Penniston starting come along this spring. For the second-straight practice he's recorded a couple of catches. #Badgers
123	Practice report is up w/ notes on D-line movement and Sunday\u2019s scrimmage: https://t.co/uSkGbXjCY2 #Badgers #wisconsin
124	Great day at The University of Wisconsin today! Can't wait to get to camp! #Badgers #OnWisconsin http://t.co/ufXe8ORB32
125	Interesting to note that #Badgers QBs, except for Stave, were tackled today. Houston and Hornibook took hard shots.
126	Joe Rudolph on D.J. Gilllins' scrimmage: "He competed his tail off and did some really nice things." #Badgers
127	Austin Traylor, #Badgers' No. 1 blocking TE, continues to impress catching the ball. He is catching EVERYTHING.
128	Need new #Badgers gear? Stock up at the annual @BuckysLR sidewalk sale! Sale is April 23-26 at Camp Randall store. http://t.co/Bepzyud6QV
129	I saw this gem in the Newspaper today #torycull #badgers http://t.co/zR345nW6SW
130	Badgers to cull Britain's Tories http://t.co/L2Fp6Iy6uF #badgers #cull #badgers cull #Tories #badgersculltories
131	Great day at Camp Randall! #Badgers http://t.co/fg83Tnc2uw
132	Big spoil heap! #badgers are alive and well and very active at this Somerset Sett #stopthecull #cullthetories http://t.co/ZjKM3xtav3
133	4-star OLB Noah Burks has an "incredible" visit to Wisconsin, talks #Badgers offer http://t.co/S5jGddqIha (VIP)
134	4-star OLB Noah Burks has an "incredible" visit to Wisconsin, talks #Badgers offer http://t.co/8bVU3k8smY (VIP)
135	More #badgers seen running along #Welsford Ave last night, near #Colston's playing field where it is believed a sett was disturbed.
136	Was good to see @HellerSports at #Badgers football practice today. Plenty of time to chat baseball.
137	#Badgers scrimmaged today. Good day for Corey Clement. 11 carries, 104 yards &amp; 2 TDs. T.J. Edwards, too. Had 3 TFLs, a sack &amp; 4th down stop.
138	Carmel (Ind.) four-star LB Noah Burks calls #Wisconsin "incredible." I just flipped my @247CrystalBall to #Badgers: http://t.co/z7KEQt2KdE
139	@A_B_Williams34  @klyles9 ... @noahburks2  just received an offer from Wisconsin.   Can't wait for him to join the class right?  #badgers
140	@noahburks2 congrats on getting the offer from Wisconsin!  #badgers
141	LB Noah Burks (@noahburks2) from Carmel (IN) has added an offer from Wisconsin #Badgers http://t.co/VRMj1eaM2l
142	Just received an offer from Wisconsin! What an amazing place! #Badgers #OnWisconsin http://t.co/V9qGQ4vpVb
143	Can you tell it's laundry day with the remnants from Final Four/National Championship weekend? #Badgers http://t.co/mIJAX1xpYi
144	\u201c@jaypo1961: Talked to #Badgers DL coach Breckterfield. Said Waupaca's Zander Neuville has caught his eye with play/tenacity.\u201d@TheNeuv
145	Predators answer right back again! Craig Smith with an assist on the goal. #Badgers
146	#badgers I had so much fun going to the UW band concert on Friday and then being asked at the concert\u2026 https://t.co/7mASRUVKkQ
147	it was a monsoon out there and #Running in the rain might be the best thing ever. #triathlon. #badgers. http://t.co/vdkXO0mNOF
148	Talked to #Badgers DL coach Breckterfield. Said Waupaca's Zander Neuville has caught his eye with play/tenacity.
149	God I hate Settle dude sucks at life #badgers
150	Love a last minute plan @StewScott1 #badgers #outlaws
151	Interesting: Inoke Breckterfield says when Goldberg comes back he'll play at DE with Sheehy at NG. #Badgers like what Sheehy brings to NG.
152	Badger with 2 cubs out tonight. What mega animals always a buzz seeing them #badgers
153	@WardMeagan: TOMORROW: check out thosebadgers perform at The Federal @ 10:30pm! #dance #phlextravaganza #badgers\u2026 https://t.co/b8mtO5ivrw
154	#Badgers have a Top247 prospect on campus http://t.co/gV2H30xAAj (VIP)
155	@A_B_Williams34 Stay UW strong!  Reading stories UGA trying to steal you.  You'll be a star at UDUB!  #badgers
156	#badgers and #NFL veteran Brooks Bollinger gave the key note address at UND's Coaches Clinic yesterday.  http://t.co/l9NmqqdSm2
157	@JonGriffith27 You sound like #Badgers fans talking about Devin Harris/JJ Watt. Gag.
158	NG Arthur Goldberg still out for #Badgers today, along with FB Austin Ramesh, ILB Keelon Brookins. No one injured previously returned.
159	#Badgers just set NCAA mark for longest spring practice (unofficial) at 2:43.
160	Offense did some good things in #Badgers scrimmage but had 11 total penalties, including 9 false starts and personal foul at D's 10-yd line.
161	Sloppy day for offense as a whole. 11 penalties overall, 9 false starts. #Badgers
162	#Wisconsin #Badgers #NCAA #Snack #Helmet #CollegeFootball #ESPN #Munchies http://t.co/3vstMbSIx2
163	Defense was outstanding again \u2013 9 sacks, a number of pressures, three picks, few prolonged scoring drives #Badgers
164	Austin Kafentzis got some team reps during the end of the scrimmage, too. 2 for 4 passing with a 16-yard pass to Sanders. #Badgers
165	TJ Edwards, Krenwick Sanders, DJ Gillins all did well during scrimmage today. Shelton had another pick too. #Badgers
166	#Badgers with final scrimmage before Sat\u2019s spring game. QBs Stave 11-18 1 TD, Gillins 4-6 2 TDs, Houston 6-10, Hornibrook 2-8, Kafentzis 2-4
167	Austin Kafentzis got two drives today. Was 2-4 passing with a 16-yard completion to Krenwick Sanders on third down. #Badgers
168	ILB T.J. Edwards primed to breakout in 2015. Had another huge day for the No. 1 defense. #Badgers
169	Kokorev falls in a tiebreak on Court 3, and No. 3 Illinois takes the match (4-0) All other matches have been suspended #Badgers
170	TOMORROW: check out thosebadgers perform at The Federal @ 10:30pm! #dance #phlextravaganza #badgers\u2026 https://t.co/hUjfoJdJPU
171	#Badgers now trail No. 3 Illinois 3-0 after Zordani drops his match on Court 5
172	Let the kids get ahold of the Twitter mirror and they go crazy!! #Badgers http://t.co/arFMeAxxZI
173	Sinha drops his match on Court 6 and the #Badgers fall behind 2-0 against No. 3 Illinois
174	@rarawilliams1 @korilee83 Spring Hill!! #Badgers #closetohome \ud83d\ude0a
175	Vets call for an end to shooting of #badgers http://t.co/AcbtF2VN72 http://t.co/8IQNvxlvlq
176	@bwhit456 @FSKPart3 @DDukan13 @JPGasser21  The #Badgers are awesome!! They're my boys! ;)
177	#badgers #bushcraft I could watch them every night! https://t.co/5lbi789FuF
178	As you can see, the team got ahold of the Twitter mirror at today's banquet!! #Badgers
179	Update from Nielsen: 1. 6-1 ILL 2. 6-2 ILL 3. 1-0 UW in 2nd set 4. 4-3 ILL 5. 6-4 ILL 6. 6-1, 2-0 ILL  #Badgers
180	#bushcraft #badgers #amazing #experience words can't describe what it feels like to see these\u2026 https://t.co/uMdvI4SdLa
181	#bushcraft #badgers #sitspot #privelege #amazing #experience on friday night we sat to watch 5\u2026 https://t.co/3E3ORvj2G6
182	#VintageMarketplace #CollegeLife #amarillo #Texas #Badgers coin dish? #ssps http://t.co/Ds9fIV9n78
183	We also had the chance to recognize this amazing senior class &amp; the #Badgers winning the @WCHA_WHockey Final Face-Off http://t.co/fQb8GpV4wV
184	#Badgers  https://t.co/Z6sao2G49J
185	Great time at our banquet today, 1 highlight was the video of the #Badgers interviewing @BadgerBus driver Kai Martin http://t.co/i4B9hxHWQl
186	Sinha looks to rally after falling in his first set, 6-1 #Badgers
187	Singles Scoring update: 1. 2-1 ILL 2. 2-1 ILL 3. 4-4 4. 2-1 ILL 5. 3-2 UW 6. 4-1 ILL #Badgers
188	#Badgers http://t.co/VFCJNrea5Q
189	The #Badgers are patiently waiting for their flight back to Wisconsin http://t.co/a1SWScQU2g
190	#Badgers @shelly_marble @DRW1O http://t.co/ta7cwY04Dn
191	Lineup change for the #Badgers  - Carranza playing No. 4 - Zordani playing No. 5 - Sinha playing No. 6
192	#Badgers http://t.co/fVUlf1NyrQ
193	#Badgers http://t.co/6CGEicWFUm
194	#Badgers #Squad http://t.co/DVHfk2D56f
195	#Badgers Too Much Fun! http://t.co/IYRDWmWhLk
196	#Badgers http://t.co/CYnHynuM5g
197	#Badgers http://t.co/ajHwBqN0Ck
198	Cute cartoon Eurasian badgers Tees &amp; accessories by Cheerful Madness!! http://t.co/t3m6pSkTlg #tshirts #badgers #cheerfulmadness #gifts
199	#Badgers take a short intermission following doubles play to recognize lone senior Michael Sinha http://t.co/XRfs0Rfqcp
200	#Badgers drop the doubles point, falling 8-5 on Courts 1 and 3. Jalalov/Pitra trailed 7-5 at the time of the match's conclusion.
201	Check out the prospects visiting Wisconsin for Sunday's spring practice http://t.co/S2KKGt7F7H (VIP) #Badgers
202	Check out the prospects visiting Wisconsin for Sunday's spring practice http://t.co/YtXF1rPWZU (VIP) #Badgers
203	Please ask TG to get his #Twitter account going again. We all need the laughs. #Habs #Badgers #NHL  https://t.co/BRTZ3x7oQy
204	Update from Nielsen: 1. Dodridge/Carranza trail 7-5 2. Jalalov/Pitra trail 6-5 3. Remy/Zordani trail 7-5#Badgers
205	Who else wants to see @cycoby in red and white next year? Go follow him &amp; show him #Badgers love! #OnWisconsin \ud83d\udc50\ud83d\udd34\u26aa\ufe0f\ud83d\udd34 http://t.co/tf3dQumGMf
206	Another Doubles Update: 1. Dodridge/Carranza trail 5-4 2. Jalalov/Pitra trail 5-4 3. Remy/Zordani trail 5-2 #Badgers
207	Remy and Zordani begin their comeback and now trail 4-2 on Court 3 #Badgers
208	Bo Ryan at #Badgers football practice. Very cool. https://t.co/VeXP3TCMPt
209	LOVE IT. #Badgers  https://t.co/SQm0ukaW2M
210	Doubles Scoring Update: 1. Dodridge/Carranza trail 3-2 2. Jalalov/Pitra trail 3-2 3. Remy/Zordani trail 3-0 #Badgers
211	Badgers to cull Britain's Tories http://t.co/L2Fp6Iy6uF #badgers #cull #badgers cull #Tories #badgersculltories
212	#Badgers Dodridge and Carranza take the first game on doubles Court 1!
213	@MikePanasiuk97 you should do that all the way up to Madison and take in another practice...but this time verbal before leaving  #badgers
214	#WisconsinBadgers Great to have Coach Ryan at practice today with some words of wisdom before things get started. #Badgers\u2026 #SportsRoadhouse
215	#Badgers Tweets: Great to have Coach Ryan at practice today with some words of wisdom before things get started.\u2026 http://t.co/n2ccS9CwZs
216	@caitlinmoran @peterjukes Women will #Vote4AnimalWelfare #Dogs #Cats #Horses #Badgers #Foxes #Deer #Rabbits  #Elephants #Apes #RhinosTigers
217	Great to have Coach Ryan at practice today with some words of wisdom before things get started. #Badgers http://t.co/hlUB0UhKnl
218	Doubles warm-ups are underway, and we are set for the season's final action at Nielsen! #Badgers
219	"@BadgerWBB: Banquet is kicked off by the voice of the #Badgers @JonAriasRadio http://t.co/ueFXpBRm9y" / Yay! And best to senior #Badgers!
220	#Badgers Spring Q&amp;A: Alex Erickson - Catching more passes for more yards than all the other Wisconsin recei... http://t.co/fWlU3XpmPw
221	Your #Badgers starting lineup for the final regular season match against No. 3 Illinois http://t.co/np8OJIGuG3
222	Senior banquet. \ud83c\udfc0\u2764\ufe0f\ud83c\udfc0\u2764\ufe0f\ud83c\udfc0 #Badgers #B1Gwbb @ Union South Varsity Hall http://t.co/w4IMGlC5iT
223	This week's recruiting mailbag http://t.co/XIJ9qeyfwl (VIP) #Badgers
224	This week's recruiting mailbag http://t.co/N2a0fBswKR (VIP) #Badgers
225	Vets' U-turn on shooting wild badgers http://t.co/pBh2zsoE4i via @MailOnline #badgers #animalcruelty
226	Congrats, #Badgers! MT@AndyrooUehling: UW-Madison takes First Place for both Concrete Canoe &amp; Steel Bridge @ Regionals! Now on to Nationals!
227	#Badgers l
228	#Badgers lol
229	Spring Q&amp;A: Senior Alex Erickson is the leader of the group and he's trying to get other #Badgers WRs to follow http://t.co/sNZccoiA25
230	Comparing some college basketball runs over the last 15-20 years, cool to see who #Badgers stack up with in that stretch.
231	Help #SaveTheBadgers and come to our Quiz tonight to raise money for Cheshire Wildlife Trust! #ToryCull #Badgers http://t.co/OU2S93inl5
232	Badgers sports: Michael Lihrman breaks own Big Ten record in hammer throw http://t.co/LC92TKZOp1 @chatsports #Badgers #NCAA
233	Banquet is kicked off by the voice of the #Badgers @JonAriasRadio http://t.co/hG3zPTiRf4
234	ICYMI He wears 2 different shoes &amp; the #Badgers backfield is now his. The uprising of the superstitious Corey Clement http://t.co/0E3Q2LCsoC
235	#Badgers leave plenty to be remembered by in one of the most successful seasons in program history. http://t.co/OZWV4nVIXj via @isportsweb
236	The latest on 4-star Safety Eric Burrell http://t.co/7TaF8fCWjX @bartonsimmons #Badgers (VIP)
237	The latest on 4-star Safety Eric Burrell http://t.co/U06dcxBWpF @bartonsimmons #Badgers (VIP)
238	#epo test is less than 1 week away in my #datacenter what's your best or worst #test story? #badgers &amp; #popcornbreaks http://t.co/dhAfJ0qg6k
239	@RyanBartow @cycoby @Badger247 @CarolinaBlue247  #Badgers #OnWisconsin \ud83d\udd34\u26aa\ufe0f\ud83d\udc50\ud83c\udffb
240	@Badgergate but @BritishVets are pro #badgercull there is nothing humane about killing innocent #badgers ..#stopthecull @BadgerTrust
241	Three-star safety Cycoby Burch has a top two and looking to make a decision soon http://t.co/CqUW5EQG4Q @RyanBartow #Badgers
242	Three-star safety Cycoby Burch has a top two and looking to make a decision soon http://t.co/yH2KgxSNB6 @RyanBartow #Badgers
243	@RCorbettMEP @YrkPplsAssembly #TTIP is nasty business is that simple..#NoTTIP...#stopthecull #keeptheban #noGMO #VoteLabour to save #badgers
244	Full Time from #Badgers @KentYouthLeague Under 15 North #TheMillers 1 (Bennett) #MeridianVPM 1 #COYM
245	#Badgers
246	Half Time from #Badgers @KentYouthLeague Under 15 North #TheMillers 1 (Bennett) #MeridianVPM 0 #COYM
247	How #Badgers, Wisconsin natives stack up leading to NFL draft ... http://t.co/hTfaGXBtAX
248	@domdyer70 @careforthewild @BadgerTrust Great event! Amazing speakers on topic of #wildlifecrime #badgers #badgercull http://t.co/2cKQ0SN4TC
249	Badgers to cull Britain's Tories http://t.co/L2Fp6Iy6uF #badgers #cull #badgers cull #Tories #badgersculltories
250	Breezy day with some rain ahead at Purdue. Great opportunity to move up the board. #badgers
251	About to get underway here at #Badgers as #TheMillers face #MeridianVPM in the @KentYouthLeague Under 15 North  #COYM http://t.co/RL3B95XREo
252	Come #worship with us tonight! We meet at 5pm 1127 University Ave #Madison -- #UWMadison #badgers #faith
253	@wildlife_uk @BadgerlandCoUk @badger_love Badger got to a chicken leg before the foxes and enjoyed it! https://t.co/ZKJbvhhSy1 #badgers
254	Full Time from #Badgers  @KentYouthLeague Under 18 Premier Division One  #TheMillers 4 (Lye 2, Shomade, Amor) #HerneBay 3#COYM
255	#Badgers sports: Michael Lihrman breaks own #B1G record in hammer throw http://t.co/wjsQZUcR47
256	2016 DB Cycoby Burch has the #Badgers and North Carolina at the top of his recruitment. https://t.co/EwEYUXgY3W
